date,trigger_type,selected_tickers,one_way_turnover,transaction_cost_nav_pct,target_weights_json,final_weights_json,diagnostics_json
2026-03-27,EMERGENCY_TREND,XLF|XLB,5.551115123125783e-17,8.326672684688674e-20,"{""XLB"": 0.2, ""XLE"": 0.0, ""XLF"": 0.2, ""XLI"": 0.0, ""XLK"": 0.0, ""XLP"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XLY"": 0.0, ""SPY"": 0.0, ""CASH"": 0.6}","{""XLB"": 0.21711095818550613, ""XLE"": 0.011894290949338878, ""XLF"": 0.20000000000000004, ""XLI"": 0.0046025167098367745, ""XLK"": 0.0, ""XLP"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XLY"": 0.0, ""SPY"": 0.0, ""CASH"": 0.5663922341553181}","{""target"": {""asof_date"": ""2026-03-27"", ""selected_tickers"": [""XLF"", ""XLB""], ""overlay"": {""target_vol"": 0.1, ""force_cash"": true, ""max_sector_exposure"": 0.6, ""max_sector_count"": 2, ""trigger_type"": ""EMERGENCY_TREND"", ""triggers"": [""SPY below 200-day SMA for 3 consecutive trading days"", ""Drawdown warning mode active""]}, ""defensive_asset"": ""CASH"", ""method"": ""Risk parity baseline with deterministic edge tilt, annualized volatility targeting, and constrained projection"", ""risk_parity_weights"": {""XLF"": 0.5330074385524227, ""XLB"": 0.4669925614475773}, ""tilted_relative_weights"": {""XLF"": 0.5451298960027063, ""XLB"": 0.45487010399729366}, ""sector_exposure_after_vol_target"": 0.6, ""final_sector_exposure"": 0.4, ""constraint_errors"": []}, ""trade"": {""raw_one_way_turnover"": 0.03360776584468177, ""allowed_one_way_turnover"": 0.35, ""executed_one_way_turnover"": 5.551115123125783e-17, ""turnover_scale_factor"": 1.0, ""rolling_annual_turnover_before_trade"": 0.0, ""trigger_type"": ""EMERGENCY_TREND""}}"
2026-03-30,EMERGENCY_TREND,XLF|XLB,0.0,0.0,"{""XLB"": 0.2, ""XLE"": 0.0, ""XLF"": 0.2, ""XLI"": 0.0, ""XLK"": 0.0, ""XLP"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XLY"": 0.0, ""SPY"": 0.0, ""CASH"": 0.6}","{""XLB"": 0.21711095818550613, ""XLE"": 0.011894290949338878, ""XLF"": 0.20000000000000004, ""XLI"": 0.0046025167098367745, ""XLK"": 0.0, ""XLP"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XLY"": 0.0, ""SPY"": 0.0, ""CASH"": 0.5663922341553181}","{""target"": {""asof_date"": ""2026-03-30"", ""selected_tickers"": [""XLF"", ""XLB""], ""overlay"": {""target_vol"": 0.1, ""force_cash"": true, ""max_sector_exposure"": 0.6, ""max_sector_count"": 2, ""trigger_type"": ""EMERGENCY_TREND"", ""triggers"": [""SPY below 200-day SMA for 3 consecutive trading days"", ""Drawdown warning mode active""]}, ""defensive_asset"": ""CASH"", ""method"": ""Risk parity baseline with deterministic edge tilt, annualized volatility targeting, and constrained projection"", ""risk_parity_weights"": {""XLF"": 0.5291486867798655, ""XLB"": 0.47085131322013457}, ""tilted_relative_weights"": {""XLF"": 0.5412851059690086, ""XLB"": 0.4587148940309913}, ""sector_exposure_after_vol_target"": 0.6, ""final_sector_exposure"": 0.4, ""constraint_errors"": []}, ""trade"": {""raw_one_way_turnover"": 0.03360776584468182, ""allowed_one_way_turnover"": 0.35, ""executed_one_way_turnover"": 0.0, ""turnover_scale_factor"": 1.0, ""rolling_annual_turnover_before_trade"": 0.0, ""trigger_type"": ""EMERGENCY_TREND""}}"
2026-03-31,EMERGENCY_TREND,XLF|XLB,0.0,0.0,"{""XLB"": 0.2, ""XLE"": 0.0, ""XLF"": 0.2, ""XLI"": 0.0, ""XLK"": 0.0, ""XLP"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XLY"": 0.0, ""SPY"": 0.0, ""CASH"": 0.6}","{""XLB"": 0.21711095818550613, ""XLE"": 0.011894290949338878, ""XLF"": 0.20000000000000004, ""XLI"": 0.0046025167098367745, ""XLK"": 0.0, ""XLP"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XLY"": 0.0, ""SPY"": 0.0, ""CASH"": 0.5663922341553181}","{""target"": {""asof_date"": ""2026-03-31"", ""selected_tickers"": [""XLF"", ""XLB""], ""overlay"": {""target_vol"": 0.1, ""force_cash"": true, ""max_sector_exposure"": 0.6, ""max_sector_count"": 2, ""trigger_type"": ""EMERGENCY_TREND"", ""triggers"": [""SPY below 200-day SMA for 3 consecutive trading days"", ""Drawdown warning mode active""]}, ""defensive_asset"": ""CASH"", ""method"": ""Risk parity baseline with deterministic edge tilt, annualized volatility targeting, and constrained projection"", ""risk_parity_weights"": {""XLF"": 0.5214872576409858, ""XLB"": 0.4785127423590142}, ""tilted_relative_weights"": {""XLF"": 0.5336471120719144, ""XLB"": 0.46635288792808566}, ""sector_exposure_after_vol_target"": 0.6, ""final_sector_exposure"": 0.4, ""constraint_errors"": []}, ""trade"": {""raw_one_way_turnover"": 0.03360776584468182, ""allowed_one_way_turnover"": 0.35, ""executed_one_way_turnover"": 0.0, ""turnover_scale_factor"": 1.0, ""rolling_annual_turnover_before_trade"": 0.0, ""trigger_type"": ""EMERGENCY_TREND""}}"
2026-04-01,EMERGENCY_TREND,XLF|XLB,0.0,0.0,"{""XLB"": 0.2, ""XLE"": 0.0, ""XLF"": 0.2, ""XLI"": 0.0, ""XLK"": 0.0, ""XLP"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XLY"": 0.0, ""SPY"": 0.0, ""CASH"": 0.6}","{""XLB"": 0.21711095818550613, ""XLE"": 0.011894290949338878, ""XLF"": 0.20000000000000004, ""XLI"": 0.0046025167098367745, ""XLK"": 0.0, ""XLP"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XLY"": 0.0, ""SPY"": 0.0, ""CASH"": 0.5663922341553181}","{""target"": {""asof_date"": ""2026-04-01"", ""selected_tickers"": [""XLF"", ""XLB""], ""overlay"": {""target_vol"": 0.1, ""force_cash"": true, ""max_sector_exposure"": 0.6, ""max_sector_count"": 2, ""trigger_type"": ""EMERGENCY_TREND"", ""triggers"": [""SPY below 200-day SMA for 3 consecutive trading days"", ""Drawdown warning mode active""]}, ""defensive_asset"": ""CASH"", ""method"": ""Risk parity baseline with deterministic edge tilt, annualized volatility targeting, and constrained projection"", ""risk_parity_weights"": {""XLF"": 0.5304887830708598, ""XLB"": 0.46951121692914016}, ""tilted_relative_weights"": {""XLF"": 0.5426205173290446, ""XLB"": 0.4573794826709555}, ""sector_exposure_after_vol_target"": 0.6, ""final_sector_exposure"": 0.4, ""constraint_errors"": []}, ""trade"": {""raw_one_way_turnover"": 0.03360776584468182, ""allowed_one_way_turnover"": 0.35, ""executed_one_way_turnover"": 0.0, ""turnover_scale_factor"": 1.0, ""rolling_annual_turnover_before_trade"": 0.0, ""trigger_type"": ""EMERGENCY_TREND""}}"
2026-04-02,EMERGENCY_TREND,XLF|XLB,0.0,0.0,"{""XLB"": 0.2, ""XLE"": 0.0, ""XLF"": 0.2, ""XLI"": 0.0, ""XLK"": 0.0, ""XLP"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XLY"": 0.0, ""SPY"": 0.0, ""CASH"": 0.6}","{""XLB"": 0.21711095818550613, ""XLE"": 0.011894290949338878, ""XLF"": 0.20000000000000004, ""XLI"": 0.0046025167098367745, ""XLK"": 0.0, ""XLP"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XLY"": 0.0, ""SPY"": 0.0, ""CASH"": 0.5663922341553181}","{""target"": {""asof_date"": ""2026-04-02"", ""selected_tickers"": [""XLF"", ""XLB""], ""overlay"": {""target_vol"": 0.1, ""force_cash"": true, ""max_sector_exposure"": 0.6, ""max_sector_count"": 2, ""trigger_type"": ""EMERGENCY_TREND"", ""triggers"": [""SPY below 200-day SMA for 3 consecutive trading days"", ""Drawdown warning mode active""]}, ""defensive_asset"": ""CASH"", ""method"": ""Risk parity baseline with deterministic edge tilt, annualized volatility targeting, and constrained projection"", ""risk_parity_weights"": {""XLF"": 0.5264647981844011, ""XLB"": 0.47353520181559905}, ""tilted_relative_weights"": {""XLF"": 0.5386100758495111, ""XLB"": 0.46138992415048885}, ""sector_exposure_after_vol_target"": 0.6, ""final_sector_exposure"": 0.4, ""constraint_errors"": []}, ""trade"": {""raw_one_way_turnover"": 0.03360776584468182, ""allowed_one_way_turnover"": 0.35, ""executed_one_way_turnover"": 0.0, ""turnover_scale_factor"": 1.0, ""rolling_annual_turnover_before_trade"": 0.0, ""trigger_type"": ""EMERGENCY_TREND""}}"
2026-04-06,EMERGENCY_TREND,XLF|XLB,0.0,0.0,"{""XLB"": 0.2, ""XLE"": 0.0, ""XLF"": 0.2, ""XLI"": 0.0, ""XLK"": 0.0, ""XLP"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XLY"": 0.0, ""SPY"": 0.0, ""CASH"": 0.6}","{""XLB"": 0.21711095818550613, ""XLE"": 0.011894290949338878, ""XLF"": 0.20000000000000004, ""XLI"": 0.0046025167098367745, ""XLK"": 0.0, ""XLP"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XLY"": 0.0, ""SPY"": 0.0, ""CASH"": 0.5663922341553181}","{""target"": {""asof_date"": ""2026-04-06"", ""selected_tickers"": [""XLF"", ""XLB""], ""overlay"": {""target_vol"": 0.1, ""force_cash"": true, ""max_sector_exposure"": 0.6, ""max_sector_count"": 2, ""trigger_type"": ""EMERGENCY_TREND"", ""triggers"": [""SPY below 200-day SMA for 3 consecutive trading days"", ""Drawdown warning mode active""]}, ""defensive_asset"": ""CASH"", ""method"": ""Risk parity baseline with deterministic edge tilt, annualized volatility targeting, and constrained projection"", ""risk_parity_weights"": {""XLF"": 0.523145924510989, ""XLB"": 0.47685407548901104}, ""tilted_relative_weights"": {""XLF"": 0.535301188966844, ""XLB"": 0.4646988110331562}, ""sector_exposure_after_vol_target"": 0.6, ""final_sector_exposure"": 0.4, ""constraint_errors"": []}, ""trade"": {""raw_one_way_turnover"": 0.03360776584468182, ""allowed_one_way_turnover"": 0.35, ""executed_one_way_turnover"": 0.0, ""turnover_scale_factor"": 1.0, ""rolling_annual_turnover_before_trade"": 0.0, ""trigger_type"": ""EMERGENCY_TREND""}}"
2026-04-07,EMERGENCY_TREND,XLF|XLB,0.0,0.0,"{""XLB"": 0.2, ""XLE"": 0.0, ""XLF"": 0.2, ""XLI"": 0.0, ""XLK"": 0.0, ""XLP"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XLY"": 0.0, ""SPY"": 0.0, ""CASH"": 0.6}","{""XLB"": 0.21711095818550613, ""XLE"": 0.011894290949338878, ""XLF"": 0.20000000000000004, ""XLI"": 0.0046025167098367745, ""XLK"": 0.0, ""XLP"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XLY"": 0.0, ""SPY"": 0.0, ""CASH"": 0.5663922341553181}","{""target"": {""asof_date"": ""2026-04-07"", ""selected_tickers"": [""XLF"", ""XLB""], ""overlay"": {""target_vol"": 0.1, ""force_cash"": true, ""max_sector_exposure"": 0.6, ""max_sector_count"": 2, ""trigger_type"": ""EMERGENCY_TREND"", ""triggers"": [""SPY below 200-day SMA for 3 consecutive trading days"", ""Drawdown warning mode active""]}, ""defensive_asset"": ""CASH"", ""method"": ""Risk parity baseline with deterministic edge tilt, annualized volatility targeting, and constrained projection"", ""risk_parity_weights"": {""XLF"": 0.5202335225823023, ""XLB"": 0.47976647741769773}, ""tilted_relative_weights"": {""XLF"": 0.5323966689855457, ""XLB"": 0.46760333101445434}, ""sector_exposure_after_vol_target"": 0.6, ""final_sector_exposure"": 0.4, ""constraint_errors"": []}, ""trade"": {""raw_one_way_turnover"": 0.03360776584468182, ""allowed_one_way_turnover"": 0.35, ""executed_one_way_turnover"": 0.0, ""turnover_scale_factor"": 1.0, ""rolling_annual_turnover_before_trade"": 0.0, ""trigger_type"": ""EMERGENCY_TREND""}}"
2026-04-27,TIME_BASED,XLB|XLP|XLK,0.29999999999999993,0.00044999999999999993,"{""XLB"": 0.2700871878170548, ""XLE"": 0.0, ""XLF"": 0.0, ""XLI"": 0.0, ""XLK"": 0.24936086246403108, ""XLP"": 0.35, ""XLU"": 0.0, ""XLV"": 0.0, ""XLY"": 0.0, ""SPY"": 0.0, ""CASH"": 0.13055194971891404}","{""XLB"": 0.2414739280089912, ""XLE"": 0.011894290949338878, ""XLF"": 0.1080230133668241, ""XLI"": 0.0046025167098367745, ""XLK"": 0.11467730356845704, ""XLP"": 0.16095972660805785, ""XLU"": 0.0, ""XLV"": 0.0, ""XLY"": 0.0, ""SPY"": 0.0, ""CASH"": 0.3583692207884942}","{""target"": {""asof_date"": ""2026-04-27"", ""selected_tickers"": [""XLB"", ""XLP"", ""XLK""], ""overlay"": {""target_vol"": 0.12, ""force_cash"": false, ""max_sector_exposure"": 1.0, ""max_sector_count"": 3, ""trigger_type"": ""TIME_BASED"", ""triggers"": []}, ""defensive_asset"": ""CASH"", ""method"": ""Risk parity baseline with deterministic edge tilt, annualized volatility targeting, and constrained projection"", ""defensive_asset_override"": ""SPY-only volatility 15.49% exceeded target 12.00%; cash used for unallocated risk budget."", ""risk_parity_weights"": {""XLB"": 0.28068988685497465, ""XLP"": 0.449153982602811, ""XLK"": 0.2701561305422145}, ""tilted_relative_weights"": {""XLB"": 0.284565850184396, ""XLP"": 0.4545897342370471, ""XLK"": 0.2608444155785568}, ""sector_exposure_after_vol_target"": 0.8737382749996814, ""final_sector_exposure"": 0.869448050281086, ""constraint_errors"": []}, ""trade"": {""raw_one_way_turnover"": 0.6523370920955798, ""allowed_one_way_turnover"": 0.3, ""executed_one_way_turnover"": 0.29999999999999993, ""turnover_scale_factor"": 0.45988493316587964, ""rolling_annual_turnover_before_trade"": 0.0, ""trigger_type"": ""TIME_BASED""}}"
2026-05-27,TIME_BASED,XLU|XLP|XLB,0.29999999999999993,0.00044999999999999993,"{""XLB"": 0.29999999999999966, ""XLE"": 0.0, ""XLF"": 0.0, ""XLI"": 0.0, ""XLK"": 0.0, ""XLP"": 0.27408171747389015, ""XLU"": 0.2259182825261103, ""XLV"": 0.0, ""XLY"": 0.0, ""SPY"": 0.0, ""CASH"": 0.19999999999999996}","{""XLB"": 0.28563717724073934, ""XLE"": 0.011894290949338878, ""XLF"": 0.026509815918404095, ""XLI"": 0.0046025167098367745, ""XLK"": 0.028142838390327718, ""XLP"": 0.24632056676433584, ""XLU"": 0.17047591061197384, ""XLV"": 0.0, ""XLY"": 0.0, ""SPY"": 0.0, ""CASH"": 0.22641688341504357}","{""target"": {""asof_date"": ""2026-05-27"", ""selected_tickers"": [""XLU"", ""XLP"", ""XLB""], ""overlay"": {""target_vol"": 0.12, ""force_cash"": false, ""max_sector_exposure"": 1.0, ""max_sector_count"": 3, ""trigger_type"": ""TIME_BASED"", ""triggers"": []}, ""defensive_asset"": ""CASH"", ""method"": ""Risk parity baseline with deterministic edge tilt, annualized volatility targeting, and constrained projection"", ""defensive_asset_override"": ""SPY-only volatility 14.82% exceeded target 12.00%; cash used for unallocated risk budget."", ""risk_parity_weights"": {""XLU"": 0.32893241430943304, ""XLP"": 0.3794142176629056, ""XLB"": 0.2916533680276614}, ""tilted_relative_weights"": {""XLU"": 0.33374179684782085, ""XLP"": 0.38443183492675487, ""XLB"": 0.2818263682254243}, ""sector_exposure_after_vol_target"": 0.9501558252119104, ""final_sector_exposure"": 0.8, ""constraint_errors"": []}, ""trade"": {""raw_one_way_turnover"": 0.39756634538295105, ""allowed_one_way_turnover"": 0.3, ""executed_one_way_turnover"": 0.29999999999999993, ""turnover_scale_factor"": 0.7545910348901101, ""rolling_annual_turnover_before_trade"": 0.0, ""trigger_type"": ""TIME_BASED""}}"
2026-06-26,TIME_BASED,XLY|XLB|XLP,0.2896199044695775,0.0004344298567043663,"{""XLB"": 0.3, ""XLE"": 0.0, ""XLF"": 0.0, ""XLI"": 0.0, ""XLK"": 0.0, ""XLP"": 0.35, ""XLU"": 0.0, ""XLV"": 0.0, ""XLY"": 0.29706440801887246, ""SPY"": 0.0, ""CASH"": 0.05293559198112763}","{""XLB"": 0.28563717724073934, ""XLE"": 0.011894290949338878, ""XLF"": 0.026509815918404095, ""XLI"": 0.0046025167098367745, ""XLK"": 0.007803845430152806, ""XLP"": 0.3212502960776321, ""XLU"": 0.04727197866572044, ""XLV"": 0.0, ""XLY"": 0.21469017515628128, ""SPY"": 0.0, ""CASH"": 0.08033990385189432}","{""target"": {""asof_date"": ""2026-06-26"", ""selected_tickers"": [""XLY"", ""XLB"", ""XLP""], ""overlay"": {""target_vol"": 0.12, ""force_cash"": false, ""max_sector_exposure"": 1.0, ""max_sector_count"": 3, ""trigger_type"": ""TIME_BASED"", ""triggers"": []}, ""defensive_asset"": ""CASH"", ""method"": ""Risk parity baseline with deterministic edge tilt, annualized volatility targeting, and constrained projection"", ""defensive_asset_override"": ""SPY-only volatility 13.71% exceeded target 12.00%; cash used for unallocated risk budget."", ""risk_parity_weights"": {""XLY"": 0.26948678413220356, ""XLB"": 0.30535571145783236, ""XLP"": 0.4251575044099641}, ""tilted_relative_weights"": {""XLY"": 0.2785738058342907, ""XLB"": 0.3028607648057289, ""XLP"": 0.41856542935998037}, ""sector_exposure_after_vol_target"": 0.953361016986496, ""final_sector_exposure"": 0.9470644080188724, ""constraint_errors"": []}, ""trade"": {""raw_one_way_turnover"": 0.41510666401379726, ""allowed_one_way_turnover"": 0.3, ""executed_one_way_turnover"": 0.2896199044695775, ""turnover_scale_factor"": 0.7227058151733952, ""rolling_annual_turnover_before_trade"": 0.0, ""trigger_type"": ""TIME_BASED""}}"
2026-07-28,TIME_BASED,XLK|XLP|XLB,0.28714961148129164,0.00043072441722193745,"{""XLB"": 0.29999999999999627, ""XLE"": 0.0, ""XLF"": 0.0, ""XLI"": 0.0, ""XLK"": 0.2999999999999968, ""XLP"": 0.349999999999996, ""XLU"": 0.0, ""XLV"": 0.0, ""XLY"": 0.0, ""SPY"": 0.0, ""CASH"": 0.050000000000010925}","{""XLB"": 0.28563717724073934, ""XLE"": 0.011894290949338878, ""XLF"": 0.00279153714960325, ""XLI"": 0.0046025167098367745, ""XLK"": 0.2692311548686861, ""XLP"": 0.34697259812039044, ""XLU"": 0.004977834813594401, ""XLV"": 0.0, ""XLY"": 0.022607308985028496, ""SPY"": 0.0, ""CASH"": 0.05128558116278236}","{""target"": {""asof_date"": ""2026-07-28"", ""selected_tickers"": [""XLK"", ""XLP"", ""XLB""], ""overlay"": {""target_vol"": 0.12, ""force_cash"": false, ""max_sector_exposure"": 1.0, ""max_sector_count"": 3, ""trigger_type"": ""TIME_BASED"", ""triggers"": []}, ""defensive_asset"": ""CASH"", ""method"": ""Risk parity baseline with deterministic edge tilt, annualized volatility targeting, and constrained projection"", ""defensive_asset_override"": ""SPY-only volatility 13.10% exceeded target 12.00%; cash used for unallocated risk budget."", ""risk_parity_weights"": {""XLK"": 0.2554078718585938, ""XLP"": 0.515833413756519, ""XLB"": 0.22875871438488712}, ""tilted_relative_weights"": {""XLK"": 0.2609135507782251, ""XLP"": 0.5165246083465241, ""XLB"": 0.2225618408752508}, ""sector_exposure_after_vol_target"": 1.0, ""final_sector_exposure"": 0.9499999999999891, ""constraint_errors"": []}, ""trade"": {""raw_one_way_turnover"": 0.33530868125146485, ""allowed_one_way_turnover"": 0.3, ""executed_one_way_turnover"": 0.28714961148129164, ""turnover_scale_factor"": 0.8946979806198782, ""rolling_annual_turnover_before_trade"": 0.0, ""trigger_type"": ""TIME_BASED""}}"
2026-08-26,TIME_BASED,XLK|XLB|XLF,0.277808226796245,0.00041671234019436754,"{""XLB"": 0.20779383524603118, ""XLE"": 0.0, ""XLF"": 0.3, ""XLI"": 0.0, ""XLK"": 0.142206164753969, ""XLP"": 0.0, ""XLU"": 0.0, ""XLV"": 0.0, ""XLY"": 0.0, ""SPY"": 0.0, ""CASH"": 0.34999999999999987}","{""XLB"": 0.24644921632157096, ""XLE"": 0.01189429094933888, ""XLF"": 0.1524124723327206, ""XLI"": 0.004602516709836775, ""XLK"": 0.20528412714842606, ""XLP"": 0.1722993599635738, ""XLU"": 0.0049778348135944015, ""XLV"": 0.0, ""XLY"": 0.0226073089850285, ""SPY"": 0.0, ""CASH"": 0.17947287277590998}","{""target"": {""asof_date"": ""2026-08-26"", ""selected_tickers"": [""XLK"", ""XLB"", ""XLF""], ""overlay"": {""target_vol"": 0.12, ""force_cash"": false, ""max_sector_exposure"": 1.0, ""max_sector_count"": 3, ""trigger_type"": ""TIME_BASED"", ""triggers"": []}, ""defensive_asset"": ""CASH"", ""method"": ""Risk parity baseline with deterministic edge tilt, annualized volatility targeting, and constrained projection"", ""defensive_asset_override"": ""SPY-only volatility 13.96% exceeded target 12.00%; cash used for unallocated risk budget."", ""risk_parity_weights"": {""XLK"": 0.2091733248914869, ""XLB"": 0.28659128114250776, ""XLF"": 0.5042353939660054}, ""tilted_relative_weights"": {""XLK"": 0.21597879688839397, ""XLB"": 0.28817288350202125, ""XLF"": 0.4958483196095847}, ""sector_exposure_after_vol_target"": 0.9084908968109571, ""final_sector_exposure"": 0.6500000000000001, ""constraint_errors"": []}, ""trade"": {""raw_one_way_turnover"": 0.5959228816876142, ""allowed_one_way_turnover"": 0.3, ""executed_one_way_turnover"": 0.277808226796245, ""turnover_scale_factor"": 0.5034208439025194, ""rolling_annual_turnover_before_trade"": 0.0, ""trigger_type"": ""TIME_BASED""}}"
